Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
1/10/1997,45.80875137404268,47.042657134959654,45.80875137404268,46.965538024902344,2369500,10,4,2,1,1997
1/13/1997,47.19688104705968,47.19688104705968,46.666687326147034,46.89804458618164,1364600,13,0,3,1,1997
1/14/1997,47.312573617616906,47.74636860799848,47.19689495351515,47.48609161376953,2111200,14,1,3,1,1997
1/15/1997,47.331866612510076,47.63070324489048,47.119789002433656,47.370426177978516,1583900,15,2,3,1,1997
1/16/1997,47.52467284958325,47.68855103182319,47.196916485103365,47.56323242,1308400,16,3,3,1,1997
1/17/1997,47.63068432004869,47.96808038384179,47.572844994827015,47.85240173339844,1604000,17,4,3,1,1997
1/20/1997,47.96810623261051,48.18018387270645,47.79458816,47.91026688,1889900,20,0,4,1,1997
1/21/1997,47.73676539133647,48.459757597384574,47.57288715796556,48.29587936401367,2785800,21,1,4,1,1997
1/22/1997,48.315119473838735,48.64287567138672,48.04520261,48.64287567138672,1201600,22,2,4,1,1997
1/23/1997,48.777852411055484,49.16344808228913,47.44754734529943,47.968101501464844,2601100,23,3,4,1,1997
1/24/1997,48.04520339841563,48.06448317506026,47.351131439208984,47.351131439208984,2176000,24,4,4,1,1997
1/27/1997,47.42825263176417,47.649970072928916,47.11977619188277,47.21617508,2108500,27,0,5,1,1997
1/28/1997,47.89096519,48.02592362177101,46.88841679973789,47.351131439208984,4376000,28,1,5,1,1997
1/29/1997,47.42826997080157,47.813865661621094,47.254751909932786,47.813865661621094,1122700,29,2,5,1,1997
1/30/1997,48.04523989804991,48.45011551516831,47.75604302867963,48.43083572387695,2126300,30,3,5,1,1997
1/31/1997,48.70071533677491,48.98991198366788,48.35367936050336,48.37295913696289,3208100,31,4,5,1,1997
2/3/1997,48.56575849424317,48.67179726824807,48.34404105768748,48.51755905151367,755000,3,0,6,2,1997
2/4/1997,48.58504128117132,48.864598066320916,48.39224349830953,48.81639862060547,654100,4,1,6,2,1997
2/5/1997,48.88387673297958,49.028475066837736,47.58249172825621,47.90060806274414,2255400,5,2,6,2,1997
2/6/1997,47.98737735740665,48.24765441418648,47.756019973602356,48.21873474121094,2483100,6,3,6,2,1997
2/7/1997,48.62361133282001,48.89352828708626,47.98737851204957,48.87424850463867,2321000,7,4,6,2,1997
2/10/1997,48.893531765894124,49.06704982026836,48.382617494681114,48.411537170410156,1670000,10,0,7,2,1997
2/11/1997,48.60433004934957,48.970645904541016,48.19945463045376,48.970645904541016,1664300,11,1,7,2,1997
2/12/1997,48.97064271180526,49.751473825910814,48.90316347972207,49.66471481323242,2675400,12,2,7,2,1997
2/13/1997,49.85751941346902,50.32023421,49.780400280578895,50.20455551147461,1104800,13,3,7,2,1997
2/14/1997,50.08889389038086,50.262411998546156,49.91537578221557,50.08889389038086,1112900,14,4,7,2,1997
2/18/1997,50.18526332796985,50.551579118684955,49.81894753725474,50.51301956176758,833100,18,1,8,2,1997
2/19/1997,50.378077847263654,50.59015548075768,50.069601289454155,50.17564010620117,648100,19,2,8,2,1997
2/20/1997,49.99248029396535,50.19491802751207,49.45264633784077,49.56832504272461,1193900,20,3,8,2,1997
2/21/1997,49.60688049,49.82859798983134,49.44300234,49.58760070800781,1844400,21,4,8,2,1997
2/24/1997,49.33696946,50.20455978349581,49.33696946,50.17564010620117,787300,24,0,9,2,1997
2/25/1997,50.22385040476538,50.30096956085715,49.89609399137535,50.214210510253906,1653900,25,1,9,2,1997
2/26/1997,50.16600359369036,50.24312273833862,49.12489514093891,49.72256851196289,1597800,26,2,9,2,1997
2/27/1997,49.85749241799451,49.85749241799451,48.97062286995593,48.980262756347656,1813100,27,3,9,2,1997
2/28/1997,48.89354416959802,49.27913994380621,48.777865437335564,48.8357048,2961200,28,4,9,2,1997
3/3/1997,48.58503597483916,49.20198881261489,48.54647642247817,49.163429260253906,1210400,3,0,10,3,1997
3/4/1997,49.29839187465632,49.43335031936598,48.79711765144902,48.893516540527344,1478700,4,1,10,3,1997
3/5/1997,49.1827345,49.72256851196289,49.01885631704756,49.72256851196289,1254800,5,2,10,3,1997
3/6/1997,49.74180685748548,49.915324788383685,49.279092375090265,49.43333053588867,1528500,6,3,10,3,1997
3/7/1997,49.626132984257225,50.06956773897281,49.51045435259229,49.87677001953125,1859300,7,4,10,3,1997
3/10/1997,49.93463554178018,50.39735031,49.69363826599939,50.39735031,1074900,10,0,11,3,1997
3/11/1997,50.43591029240535,50.464829965738154,50.12743377685547,50.12743377685547,624600,11,1,11,3,1997
3/12/1997,50.16599650858537,50.18527629202449,49.539403546814036,49.68400192260742,1055600,12,2,11,3,1997
3/13/1997,49.51047685177344,49.64543531671208,48.77784518496371,48.912803649902344,2514100,13,3,11,3,1997
3/14/1997,49.13450959598317,49.375506798239314,48.89351239372702,49.163429260253906,1642700,14,4,11,3,1997
3/17/1997,48.89351412072329,49.375508542260384,48.392239922324706,49.29838943481445,3013500,17,0,12,3,1997
3/18/1997,49.35625633153785,49.42373558824113,48.565785038728066,48.76822280883789,1352500,18,1,12,3,1997
3/19/1997,48.64289154,49.04776697033977,48.160896970089915,48.604331970214844,1510000,19,2,12,3,1997
3/20/1997,48.585044641814164,48.73928288,48.045210812460674,48.35368728637695,1808200,20,3,12,3,1997
3/21/1997,48.73240843693099,48.77111567159098,48.51951864630102,48.577579498291016,2810600,21,4,12,3,1997
3/24/1997,48.616263338999566,49.28396281559013,48.364666434777035,49.25493240356445,2145600,24,0,13,3,1997
3/25/1997,49.13883306866601,49.52590540477208,48.63563903172811,48.771114349365234,2125800,25,1,13,3,1997
3/26/1997,48.96465135722799,49.33237008283563,48.73240795158106,48.984004974365234,1335300,26,2,13,3,1997
3/27/1997,49.158172266823904,49.158172266823904,47.16475032057081,47.68729782104492,2898500,27,3,13,3,1997
3/31/1997,47.62923511106577,47.76471038362873,46.60349376166045,46.6809082,4270700,31,0,14,3,1997
4/1/1997,46.603511891232465,47.18412042808336,46.477713374914764,46.98090744018555,3210900,1,1,14,4,1997
4/2/1997,46.83575690992727,47.02929309550548,46.100319404730065,46.13902664,2672700,2,2,14,4,1997
4/3/1997,46.10030176,46.52608120456357,45.94547287006402,46.39060592651367,2284200,3,3,14,4,1997
4/4/1997,46.139027749946884,46.980910177431234,45.92613794069797,46.97123336791992,3706700,4,4,14,4,1997
4/7/1997,47.184120759077445,47.45507141150857,47.15509033203125,47.15509033203125,2596200,7,0,15,4,1997
4/8/1997,47.145401747127615,47.551827624258024,46.97121922835744,47.49376678466797,1822700,8,1,15,4,1997
4/9/1997,47.687297786565324,47.71632820323734,46.97121417532225,47.10668945,2453200,9,2,15,4,1997
4/10/1997,47.126027349098436,47.40665461668034,46.87443048850777,46.932491302490234,1996500,10,3,15,4,1997
4/11/1997,46.48739825156113,46.642227221591305,45.44230270385742,45.44230270385742,4221600,11,4,15,4,1997
4/14/1997,45.6648458,46.10997886361132,45.403572052059666,46.051918029785156,3988500,14,0,16,4,1997
4/15/1997,46.603484413840555,46.84540449489247,46.13899785822088,46.83572769165039,2760400,15,1,16,4,1997
4/16/1997,46.68091353248147,47.44538122921987,46.60349908217885,47.37764358520508,2273300,16,2,16,4,1997
4/17/1997,47.377644865115805,47.68730267469173,47.06798705553989,47.18410873413086,1386000,17,3,16,4,1997
4/18/1997,47.57117256631657,47.677617419495874,47.22280759227519,47.416343688964844,1702100,18,4,16,4,1997
4/21/1997,47.5324689,47.62923695322129,46.73897084194613,47.10668945,2809400,21,0,17,4,1997
4/22/1997,47.13571737778246,48.14210510253906,47.06797974246231,48.14210510253906,3215000,22,1,17,4,1997
4/23/1997,48.09372647603353,48.32596982,47.80342229207357,48.190494537353516,2047700,23,2,17,4,1997
4/24/1997,48.33565399985982,48.480806113973514,47.609893429291354,47.94858169555664,2689900,24,3,17,4,1997
4/25/1997,47.72601078792025,47.81310204848215,47.32926171202716,47.39699935913086,1606200,25,4,17,4,1997
4/28/1997,47.377670639784675,48.19052283213392,47.30025614527522,47.86151123046875,1666500,28,0,18,4,1997
4/29/1997,48.67434449683727,49.40978190871792,48.49048514386711,49.37107467651367,3197400,29,1,18,4,1997
4/30/1997,49.08076208548484,49.971028274732596,49.06140847267511,49.603309631347656,3372200,30,2,18,4,1997
5/1/1997,49.68074818253517,49.87428440451622,49.11949313879013,49.54527282714844,2149500,1,3,18,5,1997
5/2/1997,49.71942890339967,50.58066463177697,49.583953620284134,50.43551254272461,1448300,2,4,18,5,1997
5/5/1997,50.570992083742524,51.75156250743495,50.34842552845625,51.635440826416016,3636200,5,0,19,5,1997
5/6/1997,51.38384714577311,51.69350498167984,51.093542924610546,51.596736907958984,1721100,6,1,19,5,1997
5/7/1997,51.40319365518956,51.40319365518956,50.41615943967199,50.474220275878906,2327200,7,2,19,5,1997
5/8/1997,50.35809936291012,51.538669716921454,50.28068491346675,50.82258605957031,2923700,8,3,19,5,1997
5/9/1997,51.38384924353341,51.48061732120485,50.570997391093336,51.17095947265625,2558200,9,4,19,5,1997
5/12/1997,51.36449146838415,52.177343254997616,51.325784240450176,52.02251434326172,2357900,12,0,20,5,1997
5/13/1997,51.98381772360162,52.08058581,51.41288599506616,51.809635162353516,1195100,13,1,20,5,1997
5/14/1997,52.16765725692647,52.33216294666264,51.674140187717924,51.90638351,2772000,14,2,20,5,1997
5/15/1997,51.90640324910481,52.390243696989835,51.72254387890851,52.25476837158203,884100,15,3,20,5,1997
5/16/1997,52.09993591193995,52.21605761,51.40320571400911,51.53868103027344,1934200,16,4,20,5,1997
5/19/1997,51.596740068544925,51.964458771208974,51.44191114110743,51.69350814819336,1375800,19,0,21,5,1997
5/20/1997,51.57736427202694,52.448276614331334,51.248352942711946,52.312801361083984,1756400,20,1,21,5,1997
5/21/1997,52.44830572,52.63216509198453,51.80963631227894,52.19670867919922,1208000,21,2,21,5,1997
5/22/1997,52.25475771086556,52.31281855276653,51.75156374772389,52.02251434326172,907600,22,3,21,5,1997
5/23/1997,52.25473552272191,52.777282877949126,52.11926028247782,52.50633239746094,644400,23,4,21,5,1997
5/27/1997,52.25475538144553,52.97083906630237,52.18701773558069,52.719242095947266,1531000,27,1,22,5,1997
5/28/1997,52.71926772312132,52.92248075949899,52.341872084134216,52.709590911865234,716700,28,2,22,5,1997
5/29/1997,52.69989099053465,52.796659060660495,52.332172324056444,52.39990997314453,1282700,29,3,22,5,1997
5/30/1997,51.53870735938396,52.99022934659906,51.480646479895356,52.73863220214844,2143300,30,4,22,5,1997
6/2/1997,52.85469730094575,52.95146532969154,52.467625185962625,52.50633239746094,1479100,2,0,23,6,1997
6/3/1997,52.27412298,52.912792386387935,52.23541574647441,52.332183837890625,1562100,3,1,23,6,1997
6/4/1997,52.35153097966917,52.487006290891976,52.07090354927908,52.27411651611328,1063100,4,2,23,6,1997
6/5/1997,52.39025595090522,52.83538926707471,52.283811027473384,52.46767044067383,1180800,5,3,23,6,1997
6/6/1997,52.39021818682702,53.53208108783286,52.39021818682702,53.49337387084961,1511100,6,4,23,6,1997
6/9/1997,53.532103676517885,53.80305430973237,53.474042826543354,53.764347076416016,1823400,9,0,24,6,1997
6/10/1997,53.78368854505593,54.13205356621858,53.57079880990098,53.92884063720703,1217500,10,1,24,6,1997
6/11/1997,53.880451599842246,54.13204853619208,53.77400674215577,54.05463409423828,1673800,11,2,24,6,1997
6/12/1997,54.42236258450164,55.119092688712904,54.22882644444296,55.09973907470703,4273300,12,3,24,6,1997
6/13/1997,55.15777942653485,55.738387631024686,55.06101139245321,55.564205169677734,2132900,13,4,24,6,1997
6/16/1997,55.58356857299805,55.73839745481698,55.40938608095174,55.58356857299805,800400,16,0,25,6,1997
6/17/1997,55.39002383403698,55.88354081788322,55.08036611868248,55.50614547729492,2048100,17,1,25,6,1997
6/18/1997,55.19651943390981,55.506177326947174,55.09975134233564,55.31264114379883,1971900,18,2,25,6,1997
6/19/1997,55.49645380788035,56.04803146560471,55.35130179268973,55.88352584838867,2029900,19,3,25,6,1997
6/20/1997,55.91658657998205,56.16916323930789,55.64458094686192,55.693153381347656,1396900,20,4,25,6,1997
6/23/1997,55.586276969868756,55.89714045519483,54.30396509,54.34282302856445,3991500,23,0,26,6,1997
6/24/1997,54.867400271789464,55.87770651,54.71196854,55.72227478027344,4895100,24,1,26,6,1997
6/25/1997,55.63488178172808,56.11089177078076,54.673147314050226,55.33373260498047,4708900,25,2,26,6,1997
6/26/1997,55.23655581020014,55.722280008320084,54.51768399698262,55.06169509887695,2569900,26,3,26,6,1997
6/27/1997,55.31428671838529,55.78058207533691,55.13942595952844,55.275428771972656,2617900,27,4,26,6,1997
6/30/1997,55.27541566215672,55.625137096926075,54.6342597,54.90626525878906,2384900,30,0,27,6,1997
7/1/1997,55.02287614308024,55.683461520504224,54.95487470716894,55.54745864868164,1749000,1,1,27,7,1997
7/2/1997,55.68344656254453,56.46060562133789,55.46972782137635,56.46060562133789,1961800,2,2,27,7,1997
7/3/1997,57.121165755324355,57.29602646682025,56.868589172052516,57.23773956298828,2539100,3,3,27,7,1997
7/7/1997,57.43203937860183,57.50975526409385,56.518877724070606,56.65488052368164,1158600,7,0,28,7,1997
7/8/1997,56.732603054023976,57.31547226348312,56.693745106726695,57.24747085571289,3396500,8,1,28,7,1997
7/9/1997,57.39318675903237,57.432044705382424,55.97487171725533,56.61602783203125,5390300,9,2,28,7,1997
7/10/1997,56.65488025390291,57.101746593354136,56.25658634265291,56.86859893798828,2072200,10,3,28,7,1997
7/11/1997,56.946319077426494,57.31546955933407,56.81031626830265,57.06289291381836,2258900,11,4,28,7,1997
7/14/1997,57.13088023929635,57.39317130654019,56.713157428500615,57.23773956298828,3186400,14,0,29,7,1997
7/15/1997,57.39320627848307,57.674926485334126,56.868623824346635,57.52920913696289,2983100,15,1,29,7,1997
7/16/1997,57.89835055033366,58.50064882787069,57.75263322512309,58.286930084228516,2621300,16,2,29,7,1997
7/17/1997,58.209217412747336,58.32579127939503,57.68463501283272,57.99549865722656,1794800,17,3,29,7,1997
7/18/1997,57.830373962182975,57.95666236,56.61606239737988,56.76177978515625,3961900,18,4,29,7,1997
7/21/1997,56.752032513001616,56.94632225114952,56.38288201,56.771461486816406,3810300,21,0,30,7,1997
7/22/1997,57.00463849891323,58.316094906096815,56.96578053129297,58.27723693847656,4243400,22,1,30,7,1997
7/23/1997,58.40350229532511,58.743509377882724,58.150925605425165,58.228641510009766,3204300,23,2,30,7,1997
7/24/1997,58.403496,58.60750022642401,57.626337036822015,58.500640869140625,4152700,24,3,30,7,1997
7/25/1997,58.79209227481131,58.947524111625086,58.20922288675964,58.46179962158203,2364800,25,4,30,7,1997
7/28/1997,58.59776567485113,58.79205534883937,58.13147045727937,58.42290496826172,2794700,28,0,31,7,1997
7/29/1997,58.20921711578723,58.73379951302564,58.08292876089651,58.617225646972656,2737100,29,1,31,7,1997
7/30/1997,58.75322532716283,59.45266848581953,58.69493839727477,59.31666564941406,4839800,30,2,31,7,1997
7/31/1997,59.316671640364845,59.70525121219822,59.08352389726482,59.258384704589844,2138700,31,3,31,7,1997
8/1/1997,59.37492895973914,59.51093174,58.32576463911548,59.02520751953125,7077700,1,4,31,8,1997
8/4/1997,58.92811015148501,59.40412027305157,58.69496233684016,59.180686950683594,2339500,4,0,32,8,1997
8/5/1997,59.12238711134343,59.491537737408336,59.00581322942819,59.21953201293945,1466700,5,1,32,8,1997
8/6/1997,59.33609161972805,60.01610576730189,59.102943911988454,59.70524215698242,2478200,6,2,32,8,1997
8/7/1997,59.996685891073255,60.074401805439926,59.14181083303983,59.258384704589844,3641900,7,3,32,8,1997
8/8/1997,58.63662961017655,58.90863518159552,57.45146247756529,58.05376052856445,7113100,8,4,32,8,1997
8/11/1997,58.28691146698505,58.61720396529797,57.58746852938123,58.48120117,6355900,11,0,33,8,1997
8/12/1997,58.57837330562533,58.78237759076929,57.49035045152416,57.54863739013672,6132500,12,1,33,8,1997
8/13/1997,58.24806018058138,58.34520504412472,56.86860311826608,57.373756408691406,6982300,13,2,33,8,1997
8/14/1997,57.878924748192915,58.014927592515626,57.02404972673589,57.58749008178711,3462700,14,3,33,8,1997
8/15/1997,57.27663929637533,57.27663929637533,55.72232072659581,55.81946563720703,4907100,15,4,33,8,1997
8/18/1997,56.188589140879365,57.06289291381836,55.54743304,57.06289291381836,5638900,18,0,34,8,1997
8/19/1997,57.334908332940266,57.76234580611027,56.90747085977026,57.723487854003906,3802800,19,1,34,8,1997
8/20/1997,57.78175022874018,58.63662481181502,57.57774606687005,58.59776688,3564600,20,2,34,8,1997
8/21/1997,58.52008175085494,58.59779766287467,57.25719818053437,57.56806182861328,5392600,21,3,34,8,1997
8/22/1997,56.57718841326068,57.655496777593086,56.30518269973539,57.54863739013672,8087800,22,4,34,8,1997
8/25/1997,57.68466748,58.073247249633006,57.101797814209235,57.33494567871094,3888000,25,0,35,8,1997
8/26/1997,57.198926872850386,57.54864857248059,56.39262406536965,56.489768981933594,4290000,26,1,35,8,1997
8/27/1997,56.577199978298616,57.179498467078574,56.20804929162702,56.829776763916016,5484300,27,2,35,8,1997
8/28/1997,56.69375076916375,57.16004618330355,55.95544969677574,55.96516418457031,4287900,28,3,35,8,1997
8/29/1997,56.03316682,56.64517956914413,55.78059013651614,56.18859863,2652300,29,4,35,8,1997
9/2/1997,56.38287796817685,58.04405511024409,56.32459105091133,58.01491165161133,7294000,2,1,36,9,1997
9/3/1997,58.00521640263824,58.442368427109635,57.66520927249382,57.70406723022461,2812500,3,2,36,9,1997
9/4/1997,57.85947772243343,58.267486128132255,57.66518800543399,58.07319641113281,2473700,4,3,36,9,1997
9/5/1997,58.42293753365586,58.714372207086136,57.568062491593714,57.90806961,3663300,5,4,36,9,1997
9/8/1997,58.26750390820737,58.44236470686488,58.01492719903541,58.16064453,803500,8,0,37,9,1997
